state,district,station,lat,lon,date,level_mbgl,agency
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2017-01-04,7.15,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2017-05-14,10.0,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2017-08-24,7.4,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2017-11-04,0.8,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2017-12-31,2.95,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2018-05-19,5.52,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2018-08-19,5.8,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2018-11-04,4.1,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2019-01-04,5.9,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2019-05-04,8.48,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2019-08-19,7.52,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2019-10-31,0.72,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2020-01-09,0.6,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2020-11-29,2.0,CGWB
Andhra Pradesh,Chittoor,Kanipakam-DW14,13.26222,79.06028,2021-01-09,0.88,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2013-01-01,1.14,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2013-01-04,1.66,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2013-05-14,2.1,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2013-11-04,1.57,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2014-01-04,2.23,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2014-05-14,3.61,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2014-08-24,5.6,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2014-11-04,3.05,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2015-01-04,3.65,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2015-05-14,5.58,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2015-11-04,9.22,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2016-05-14,1.62,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2016-08-24,1.47,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2016-11-04,2.26,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2017-01-04,1.73,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2017-05-14,2.37,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2017-08-24,1.42,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2017-11-04,1.2,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2017-12-31,1.5,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-05-19,1.6,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-08-19,1.94,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-11-04,2.0,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-11-11,1.89,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-11-18,1.8,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-11-25,1.7,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-12-04,1.6,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-12-11,1.67,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-12-18,1.72,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2018-12-25,1.7,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2019-01-04,1.72,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2019-03-25,1.85,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2019-05-04,2.5,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2019-08-19,1.75,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2019-10-31,1.6,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2020-01-09,1.9,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2020-11-29,1.27,CGWB
Andhra Pradesh,Chittoor,Battuvaripalli,13.53333,78.90556,2021-01-09,1.39,CGWB
Andhra Pradesh,Chittoor,B.N.kandriga,13.69778,79.85278,2013-01-01,1.35,CGWB
Andhra Pradesh,Chittoor,B.N.kandriga,13.69778,79.85278,2013-01-04,0.96,CGWB
Andhra Pradesh,Chittoor,B.N.kandriga,13.69778,79.85278,2013-05-14,4.42,CGWB
Andhra Pradesh,Chittoor,B.N.kandriga,13.69778,79.85278,2013-11-04,2.93,CGWB
Andhra Pradesh,Chittoor,B.N.kandriga,13.69778,79.85278,2014-01-04,10.85,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2013-05-14,7.65,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2013-11-04,3.59,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2014-05-14,5.29,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2014-08-24,4.78,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2014-11-04,4.56,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2015-01-04,4.14,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2015-05-14,5.49,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2015-08-24,5.46,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2015-11-04,6.79,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2016-01-04,3.77,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2016-05-14,4.39,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2016-11-04,5.05,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2017-01-04,4.79,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2017-05-14,5.05,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2017-08-24,4.4,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2017-11-04,3.84,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2017-12-31,4.67,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2018-05-19,4.39,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2018-08-19,5.31,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2018-11-04,4.84,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2019-01-04,5.16,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2019-05-04,5.71,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2019-08-19,4.26,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2019-10-31,3.9,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2020-01-09,4.84,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2020-11-29,4.06,CGWB
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694,79.01528,2021-01-09,3.65,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2018-05-19,15.05,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2018-08-19,17.03,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2018-11-04,16.1,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2019-01-04,16.26,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2019-05-04,37.98,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2019-08-19,54.62,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2019-10-31,6.86,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2020-01-09,12.6,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2020-11-29,6.9,CGWB
Andhra Pradesh,Chittoor,Penumuru-PZ,13.36444,79.19556,2021-01-09,8.38,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2013-01-01,0.44,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2013-01-04,1.06,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2013-05-14,2.17,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2013-11-04,0.37,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2014-01-04,1.84,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2014-05-14,2.49,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2014-08-24,1.7,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2014-11-04,0.67,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2015-01-04,0.97,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2015-05-14,1.26,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2015-08-24,1.43,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2015-11-04,0.79,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2016-08-24,1.68,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2016-11-04,2.12,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2017-01-04,1.17,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2017-05-14,1.72,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2017-08-24,0.98,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2017-11-04,4.02,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2017-12-31,3.47,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2018-05-19,4.72,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2018-08-19,4.82,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2018-11-04,4.5,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2019-01-04,1.18,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2019-05-04,2.05,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2019-08-19,1.73,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2019-10-31,0.67,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2020-01-09,0.89,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2020-11-29,0.87,CGWB
Andhra Pradesh,Chittoor,Satyavedu,13.42833,79.95333,2021-01-09,1.21,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2013-11-04,9.2,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2014-05-14,10.0,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2014-08-24,5.75,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2014-11-04,5.0,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2015-01-04,5.5,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2015-05-14,7.0,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2015-08-24,7.3,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2015-11-04,5.3,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2016-01-04,2.7,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2016-05-14,3.8,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2016-08-24,3.5,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2016-11-04,4.26,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2017-01-04,4.15,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2017-05-14,5.45,CGWB
Andhra Pradesh,Chittoor,Yadamari-DW13,13.1575,79.04139,2017-11-04,10.0,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2014-05-14,4.48,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2014-08-24,5.64,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2014-11-04,5.98,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2015-01-04,5.8,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2015-05-14,7.45,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2015-08-24,7.35,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2015-11-04,5.73,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2016-01-04,2.13,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2016-08-24,4.5,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2016-11-04,5.27,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2017-01-04,4.86,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2017-05-14,7.62,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2017-11-04,6.67,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2017-12-31,5.45,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2018-05-19,9.45,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2019-10-31,5.5,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2020-01-09,4.58,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2020-11-29,3.05,CGWB
Andhra Pradesh,Chittoor,Bugga Agraharam-DW14,13.33111,79.62222,2021-01-09,2.37,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2018-05-19,17.62,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2018-08-19,21.1,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2018-11-04,21.12,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2019-01-04,23.96,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2019-05-04,63.25,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2019-08-19,64.78,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2019-10-31,16.32,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2020-01-09,16.62,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2020-11-29,13.32,CGWB
Andhra Pradesh,Chittoor,Ugranampally-PZ,13.32639,79.18583,2021-01-09,6.52,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2013-11-04,11.23,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2014-01-04,12.59,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2015-11-04,5.63,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2016-08-24,5.9,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2016-11-04,7.78,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2017-01-04,8.37,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2017-05-14,12.59,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2017-11-04,11.93,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2017-12-31,7.13,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2018-05-19,9.83,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2018-08-19,12.59,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2020-11-29,8.53,CGWB
Andhra Pradesh,Chittoor,Kandlamadugu,13.78333,78.4,2021-01-09,9.33,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2018-05-19,11.45,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2018-08-19,17.79,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2018-11-04,13.68,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2019-01-04,14.65,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2019-05-04,19.02,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2019-08-19,20.22,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2019-10-31,11.61,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2020-01-09,10.62,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2020-11-29,6.71,CGWB
Andhra Pradesh,Chittoor,Piler-PZ,13.64444,78.95028,2021-01-09,11.4,CGWB
Andhra Pradesh,Chittoor,Rangampeta1,13.63333,79.25,2013-01-01,8.5,CGWB
Andhra Pradesh,Chittoor,Rangampeta1,13.63333,79.25,2013-01-04,5.18,CGWB
Andhra Pradesh,Chittoor,Rangampeta1,13.63333,79.25,2013-05-14,8.5,CGWB
Andhra Pradesh,Chittoor,Rangampeta1,13.63333,79.25,2013-11-04,5.2,CGWB
Andhra Pradesh,Chittoor,Rangampeta1,13.63333,79.25,2014-01-04,3.98,CGWB
Andhra Pradesh,Chittoor,Rangampeta1,13.63333,79.25,2014-05-14,8.5,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2013-01-04,8.0,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2013-05-14,6.52,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2013-11-04,5.2,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2014-01-04,6.79,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2014-05-14,9.14,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2014-08-24,9.77,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2014-11-04,10.47,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2015-01-04,11.07,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2015-11-04,10.9,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2016-05-14,5.37,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2016-08-24,4.35,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2016-11-04,5.29,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2017-01-04,5.72,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2017-05-14,9.22,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2017-08-24,9.47,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2017-11-04,4.12,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2017-12-31,5.62,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-05-19,9.02,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-08-19,9.36,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-11-04,5.92,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-11-11,9.34,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-11-18,9.35,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-11-25,8.6,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-12-04,8.59,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-12-11,8.65,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-12-18,8.64,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2018-12-25,8.84,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2019-01-04,9.2,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2019-05-04,11.07,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2019-10-31,5.99,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2020-01-09,5.02,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2020-11-29,4.22,CGWB
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333,79.465,2021-01-09,2.32,CGWB
Andhra Pradesh,Chittoor,Nimmapalli,13.51667,78.64667,2013-11-04,2.84,CGWB
Andhra Pradesh,Chittoor,Nimmapalli,13.51667,78.64667,2014-01-04,9.71,CGWB
Andhra Pradesh,Chittoor,Nimmapalli,13.51667,78.64667,2016-08-24,6.02,CGWB
Andhra Pradesh,Chittoor,Nimmapalli,13.51667,78.64667,2016-11-04,6.39,CGWB
Andhra Pradesh,Chittoor,Nimmapalli,13.51667,78.64667,2017-01-04,9.71,CGWB
Andhra Pradesh,Chittoor,Nimmapalli,13.51667,78.64667,2017-08-24,9.49,CGWB
Andhra Pradesh,Chittoor,Nimmapalli,13.51667,78.64667,2017-11-04,9.71,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2014-05-14,14.0,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2014-08-24,14.8,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2014-11-04,4.8,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2015-01-04,12.0,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2015-05-14,15.3,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2015-11-04,10.9,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2016-01-04,4.6,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2016-05-14,6.9,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2016-08-24,7.06,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2016-11-04,11.08,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2017-01-04,5.84,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2017-05-14,8.97,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2017-08-24,6.85,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2017-11-04,0.7,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2017-12-31,2.4,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2018-05-19,4.9,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2018-08-19,5.33,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2018-11-04,7.7,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2019-01-04,5.7,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2019-05-04,10.1,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2019-08-19,8.0,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2019-10-31,8.5,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2020-01-09,6.1,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2020-11-29,4.42,CGWB
Andhra Pradesh,Chittoor,Basani Khonda-DW14,13.55306,78.52917,2021-01-09,3.2,CGWB
Andhra Pradesh,Chittoor,Srikalahasthi 2013DW,13.7525,79.70278,2013-05-14,5.23,CGWB
Andhra Pradesh,Chittoor,Srikalahasthi 2013DW,13.7525,79.70278,2013-11-04,1.67,CGWB
Andhra Pradesh,Chittoor,Srikalahasthi 2013DW,13.7525,79.70278,2014-01-04,3.51,CGWB
Andhra Pradesh,Chittoor,Srikalahasthi 2013DW,13.7525,79.70278,2014-05-14,4.87,CGWB
Andhra Pradesh,Chittoor,Srikalahasthi 2013DW,13.7525,79.70278,2014-08-24,3.89,CGWB
Andhra Pradesh,Chittoor,Srikalahasthi 2013DW,13.7525,79.70278,2014-11-04,3.72,CGWB
Andhra Pradesh,Chittoor,Srikalahasthi 2013DW,13.7525,79.70278,2015-01-04,3.57,CGWB
Andhra Pradesh,Chittoor,Srikalahasthi 2013DW,13.7525,79.70278,2015-05-14,4.87,CGWB
