district,mandal,date,rain_mm
BAPATLA,CHIRALA,2021-03,0.3
BAPATLA,CHIRALA,2021-04,24.7
BAPATLA,CHIRALA,2021-05,69.1
BAPATLA,CHIRALA,2021-06,117.5
BAPATLA,CHIRALA,2021-07,272.1
BAPATLA,CHIRALA,2021-08,176.2
BAPATLA,CHIRALA,2021-09,203.3
BAPATLA,CHIRALA,2021-10,117.5
BAPATLA,CHIRALA,2021-11,199.1
BAPATLA,CHIRALA,2021-12,0.6
BAPATLA,CHIRALA,2022-01,35.3
BAPATLA,CHIRALA,2022-02,0.0
BAPATLA,CHIRALA,2022-03,0.6
BAPATLA,CHIRALA,2022-04,0.6
BAPATLA,CHIRALA,2022-05,97.7
BAPATLA,CHIRALA,2022-06,124.2
BAPATLA,CHIRALA,2022-07,236.5
BAPATLA,CHIRALA,2022-08,142.2
BAPATLA,CHIRALA,2022-09,142.5
BAPATLA,CHIRALA,2022-10,243.8
BAPATLA,CHIRALA,2022-11,35.0
BAPATLA,CHIRALA,2022-12,50.8
BAPATLA,CHIRALA,2023-01,2.1
BAPATLA,CHIRALA,2023-02,0.0
BAPATLA,CHIRALA,2023-03,31.7
BAPATLA,CHIRALA,2023-04,41.7
BAPATLA,CHIRALA,2023-05,96.8
BAPATLA,CHIRALA,2023-06,79.8
BAPATLA,CHIRALA,2023-07,218.3
BAPATLA,CHIRALA,2023-08,110.2
BAPATLA,CHIRALA,2023-09,229.8
BAPATLA,CHIRALA,2023-10,22.2
BAPATLA,CHIRALA,2023-11,70.9
BAPATLA,CHIRALA,2023-12,187.8
BAPATLA,CHIRALA,2024-01,0.6
BAPATLA,CHIRALA,2024-02,0.0
BAPATLA,CHIRALA,2024-03,1.2
BAPATLA,CHIRALA,2024-04,0.3
BAPATLA,CHIRALA,2024-05,105.0
BAPATLA,CHIRALA,2024-06,186.9
BAPATLA,CHIRALA,2024-07,231.3
BAPATLA,CHIRALA,2024-08,277.9
BAPATLA,CHIRALA,2024-09,175.0
BAPATLA,CHIRALA,2024-10,181.7
BAPATLA,CHIRALA,2024-11,26.8
BAPATLA,CHIRALA,2024-12,29.2
BAPATLA,CHIRALA,2025-01,0.0
BAPATLA,CHIRALA,2025-02,0.0
BAPATLA,CHIRALA,2025-03,0.6
BAPATLA,CHIRALA,2025-04,29.5
BAPATLA,CHIRALA,2025-05,175.6
BAPATLA,CHIRALA,2025-06,81.9
BAPATLA,CHIRALA,2025-07,139.4
BAPATLA,CHIRALA,2025-08,232.6
BAPATLA,CHIRALA,2025-09,154.6
BAPATLA,CHIRALA,2025-10,322.7
BAPATLA,CHIRALA,2025-11,25.9
BAPATLA,CHIRALA,2025-12,7.0
BAPATLA,CHIRALA,2026-01,29.2
BAPATLA,CHIRALA,2026-02,5.8
BAPATLA,CHIRALA,2026-03,6.7
BAPATLA,CHIRALA,2026-04,1.8
BAPATLA,CHIRALA,2026-05,43.8
BAPATLA,CHIRALA,2026-06,130.9
BAPATLA,CHIRALA,2026-07,97.7
BAPATLA,VETAPALEM,2014-01,0.0
BAPATLA,VETAPALEM,2014-02,5.8
BAPATLA,VETAPALEM,2014-03,0.9
BAPATLA,VETAPALEM,2014-04,0.3
BAPATLA,VETAPALEM,2014-05,57.8
BAPATLA,VETAPALEM,2014-06,16.1
BAPATLA,VETAPALEM,2014-07,164.1
BAPATLA,VETAPALEM,2014-08,144.6
BAPATLA,VETAPALEM,2014-09,131.8
BAPATLA,VETAPALEM,2014-10,133.9
BAPATLA,VETAPALEM,2014-11,73.1
BAPATLA,VETAPALEM,2014-12,26.2
BAPATLA,VETAPALEM,2015-01,1.8
BAPATLA,VETAPALEM,2015-02,0.0
BAPATLA,VETAPALEM,2015-03,0.6
BAPATLA,VETAPALEM,2015-04,18.6
BAPATLA,VETAPALEM,2015-05,7.3
BAPATLA,VETAPALEM,2015-06,218.6
BAPATLA,VETAPALEM,2015-07,95.3
BAPATLA,VETAPALEM,2015-08,161.3
BAPATLA,VETAPALEM,2015-09,119.9
BAPATLA,VETAPALEM,2015-10,74.9
BAPATLA,VETAPALEM,2015-11,132.4
BAPATLA,VETAPALEM,2015-12,11.3
BAPATLA,VETAPALEM,2016-01,2.1
BAPATLA,VETAPALEM,2016-02,0.3
BAPATLA,VETAPALEM,2016-03,0.0
BAPATLA,VETAPALEM,2016-04,0.0
BAPATLA,VETAPALEM,2016-05,182.6
BAPATLA,VETAPALEM,2016-06,253.0
BAPATLA,VETAPALEM,2016-07,95.9
BAPATLA,VETAPALEM,2016-08,156.5
BAPATLA,VETAPALEM,2016-09,232.9
BAPATLA,VETAPALEM,2016-10,43.5
BAPATLA,VETAPALEM,2016-11,2.4
BAPATLA,VETAPALEM,2016-12,21.0
BAPATLA,VETAPALEM,2017-01,0.0
BAPATLA,VETAPALEM,2017-02,0.0
BAPATLA,VETAPALEM,2017-03,4.6
BAPATLA,VETAPALEM,2017-04,1.8
BAPATLA,VETAPALEM,2017-05,25.6
BAPATLA,VETAPALEM,2017-06,161.9
BAPATLA,VETAPALEM,2017-07,227.7
BAPATLA,VETAPALEM,2017-08,210.6
BAPATLA,VETAPALEM,2017-09,143.1
BAPATLA,VETAPALEM,2017-10,105.9
BAPATLA,VETAPALEM,2017-11,29.8
BAPATLA,VETAPALEM,2017-12,0.0
BAPATLA,VETAPALEM,2018-01,0.0
BAPATLA,VETAPALEM,2018-02,0.0
BAPATLA,VETAPALEM,2018-03,1.5
BAPATLA,VETAPALEM,2018-04,25.0
BAPATLA,VETAPALEM,2018-05,33.8
BAPATLA,VETAPALEM,2018-06,141.5
BAPATLA,VETAPALEM,2018-07,158.3
BAPATLA,VETAPALEM,2018-08,218.9
BAPATLA,VETAPALEM,2018-09,81.3
BAPATLA,VETAPALEM,2018-10,43.5
BAPATLA,VETAPALEM,2018-11,32.0
BAPATLA,VETAPALEM,2018-12,70.3
BAPATLA,VETAPALEM,2019-01,9.4
BAPATLA,VETAPALEM,2019-02,6.4
BAPATLA,VETAPALEM,2019-03,10.3
BAPATLA,VETAPALEM,2019-04,17.0
BAPATLA,VETAPALEM,2019-05,15.8
BAPATLA,VETAPALEM,2019-06,95.3
BAPATLA,VETAPALEM,2019-07,227.7
BAPATLA,VETAPALEM,2019-08,167.1
BAPATLA,VETAPALEM,2019-09,205.2
BAPATLA,VETAPALEM,2019-10,257.2
BAPATLA,VETAPALEM,2019-11,9.7
BAPATLA,VETAPALEM,2019-12,7.9
BAPATLA,VETAPALEM,2020-01,26.2
BAPATLA,VETAPALEM,2020-02,7.0
BAPATLA,VETAPALEM,2020-03,4.0
BAPATLA,VETAPALEM,2020-04,32.6
BAPATLA,VETAPALEM,2020-05,9.4
BAPATLA,VETAPALEM,2020-06,147.6
BAPATLA,VETAPALEM,2020-07,284.9
BAPATLA,VETAPALEM,2020-08,183.2
BAPATLA,VETAPALEM,2020-09,289.8
BAPATLA,VETAPALEM,2020-10,172.6
BAPATLA,VETAPALEM,2020-11,251.7
BAPATLA,VETAPALEM,2020-12,3.0
BAPATLA,VETAPALEM,2021-01,1.5
BAPATLA,VETAPALEM,2021-02,17.7
BAPATLA,VETAPALEM,2021-03,0.3
BAPATLA,VETAPALEM,2021-04,24.7
BAPATLA,VETAPALEM,2021-05,69.1
BAPATLA,VETAPALEM,2021-06,117.5
BAPATLA,VETAPALEM,2021-07,272.1
BAPATLA,VETAPALEM,2021-08,176.2
BAPATLA,VETAPALEM,2021-09,203.3
BAPATLA,VETAPALEM,2021-10,117.5
BAPATLA,VETAPALEM,2021-11,199.1
BAPATLA,VETAPALEM,2021-12,0.6
BAPATLA,VETAPALEM,2022-01,35.3
BAPATLA,VETAPALEM,2022-02,0.0
BAPATLA,VETAPALEM,2022-03,0.6
BAPATLA,VETAPALEM,2022-04,0.6
BAPATLA,VETAPALEM,2022-05,97.7
BAPATLA,VETAPALEM,2022-06,124.2
BAPATLA,VETAPALEM,2022-07,236.5
BAPATLA,VETAPALEM,2022-08,142.2
BAPATLA,VETAPALEM,2022-09,142.5
BAPATLA,VETAPALEM,2022-10,243.8
BAPATLA,VETAPALEM,2022-11,35.0
BAPATLA,VETAPALEM,2022-12,50.8
BAPATLA,VETAPALEM,2023-01,2.1
BAPATLA,VETAPALEM,2023-02,0.0
BAPATLA,VETAPALEM,2023-03,31.7
BAPATLA,VETAPALEM,2023-04,41.7
BAPATLA,VETAPALEM,2023-05,96.8
BAPATLA,VETAPALEM,2023-06,79.8
BAPATLA,VETAPALEM,2023-07,218.3
BAPATLA,VETAPALEM,2023-08,110.2
BAPATLA,VETAPALEM,2023-09,229.8
BAPATLA,VETAPALEM,2023-10,22.2
BAPATLA,VETAPALEM,2023-11,70.9
BAPATLA,VETAPALEM,2023-12,187.8
BAPATLA,VETAPALEM,2024-01,0.6
BAPATLA,VETAPALEM,2024-02,0.0
BAPATLA,VETAPALEM,2024-03,1.2
BAPATLA,VETAPALEM,2024-04,0.3
BAPATLA,VETAPALEM,2024-05,105.0
BAPATLA,VETAPALEM,2024-06,186.9
BAPATLA,VETAPALEM,2024-07,231.3
BAPATLA,VETAPALEM,2024-08,277.9
BAPATLA,VETAPALEM,2024-09,175.0
BAPATLA,VETAPALEM,2024-10,181.7
BAPATLA,VETAPALEM,2024-11,26.8
BAPATLA,VETAPALEM,2024-12,29.2
BAPATLA,VETAPALEM,2025-01,0.0
BAPATLA,VETAPALEM,2025-02,0.0
BAPATLA,VETAPALEM,2025-03,0.6
BAPATLA,VETAPALEM,2025-04,29.5
BAPATLA,VETAPALEM,2025-05,175.6
BAPATLA,VETAPALEM,2025-06,81.9
BAPATLA,VETAPALEM,2025-07,139.4
BAPATLA,VETAPALEM,2025-08,232.6
BAPATLA,VETAPALEM,2025-09,154.6
BAPATLA,VETAPALEM,2025-10,322.7
BAPATLA,VETAPALEM,2025-11,25.9
BAPATLA,VETAPALEM,2025-12,7.0
BAPATLA,VETAPALEM,2026-01,29.2
BAPATLA,VETAPALEM,2026-02,5.8
BAPATLA,VETAPALEM,2026-03,6.7
BAPATLA,VETAPALEM,2026-04,1.8
BAPATLA,VETAPALEM,2026-05,43.8
BAPATLA,VETAPALEM,2026-06,130.9
BAPATLA,VETAPALEM,2026-07,97.7
BAPATLA,CHINAGANJAM,2014-01,0.0
BAPATLA,CHINAGANJAM,2014-02,3.3
BAPATLA,CHINAGANJAM,2014-03,3.3
BAPATLA,CHINAGANJAM,2014-04,1.2
BAPATLA,CHINAGANJAM,2014-05,36.2
BAPATLA,CHINAGANJAM,2014-06,17.0
BAPATLA,CHINAGANJAM,2014-07,111.4
BAPATLA,CHINAGANJAM,2014-08,82.2
BAPATLA,CHINAGANJAM,2014-09,117.8
BAPATLA,CHINAGANJAM,2014-10,145.8
BAPATLA,CHINAGANJAM,2014-11,128.5
BAPATLA,CHINAGANJAM,2014-12,63.3
BAPATLA,CHINAGANJAM,2015-01,1.5
BAPATLA,CHINAGANJAM,2015-02,0.0
BAPATLA,CHINAGANJAM,2015-03,1.8
BAPATLA,CHINAGANJAM,2015-04,23.7
BAPATLA,CHINAGANJAM,2015-05,11.0
BAPATLA,CHINAGANJAM,2015-06,131.8
BAPATLA,CHINAGANJAM,2015-07,49.6
BAPATLA,CHINAGANJAM,2015-08,138.5
BAPATLA,CHINAGANJAM,2015-09,91.9
BAPATLA,CHINAGANJAM,2015-10,62.1
BAPATLA,CHINAGANJAM,2015-11,224.6
BAPATLA,CHINAGANJAM,2015-12,34.1
BAPATLA,CHINAGANJAM,2016-01,3.3
BAPATLA,CHINAGANJAM,2016-02,0.0
BAPATLA,CHINAGANJAM,2016-03,0.0
BAPATLA,CHINAGANJAM,2016-04,0.0
BAPATLA,CHINAGANJAM,2016-05,140.9
BAPATLA,CHINAGANJAM,2016-06,122.1
BAPATLA,CHINAGANJAM,2016-07,63.9
BAPATLA,CHINAGANJAM,2016-08,137.6
BAPATLA,CHINAGANJAM,2016-09,185.1
BAPATLA,CHINAGANJAM,2016-10,26.2
BAPATLA,CHINAGANJAM,2016-11,4.3
BAPATLA,CHINAGANJAM,2016-12,42.9
BAPATLA,CHINAGANJAM,2017-01,0.3
BAPATLA,CHINAGANJAM,2017-02,0.0
BAPATLA,CHINAGANJAM,2017-03,3.0
BAPATLA,CHINAGANJAM,2017-04,1.2
BAPATLA,CHINAGANJAM,2017-05,23.4
BAPATLA,CHINAGANJAM,2017-06,103.2
BAPATLA,CHINAGANJAM,2017-07,145.5
BAPATLA,CHINAGANJAM,2017-08,196.3
BAPATLA,CHINAGANJAM,2017-09,150.1
BAPATLA,CHINAGANJAM,2017-10,102.6
BAPATLA,CHINAGANJAM,2017-11,46.6
BAPATLA,CHINAGANJAM,2017-12,0.3
BAPATLA,CHINAGANJAM,2018-01,0.0
BAPATLA,CHINAGANJAM,2018-02,0.3
BAPATLA,CHINAGANJAM,2018-03,3.7
BAPATLA,CHINAGANJAM,2018-04,23.1
BAPATLA,CHINAGANJAM,2018-05,18.3
BAPATLA,CHINAGANJAM,2018-06,66.1
BAPATLA,CHINAGANJAM,2018-07,81.9
BAPATLA,CHINAGANJAM,2018-08,119.9
BAPATLA,CHINAGANJAM,2018-09,58.4
BAPATLA,CHINAGANJAM,2018-10,28.0
BAPATLA,CHINAGANJAM,2018-11,55.7
BAPATLA,CHINAGANJAM,2018-12,39.0
BAPATLA,CHINAGANJAM,2019-01,12.8
BAPATLA,CHINAGANJAM,2019-02,2.1
BAPATLA,CHINAGANJAM,2019-03,3.7
BAPATLA,CHINAGANJAM,2019-04,12.2
BAPATLA,CHINAGANJAM,2019-05,13.7
BAPATLA,CHINAGANJAM,2019-06,67.9
BAPATLA,CHINAGANJAM,2019-07,138.5
BAPATLA,CHINAGANJAM,2019-08,155.9
BAPATLA,CHINAGANJAM,2019-09,205.8
BAPATLA,CHINAGANJAM,2019-10,305.3
BAPATLA,CHINAGANJAM,2019-11,27.7
BAPATLA,CHINAGANJAM,2019-12,31.4
BAPATLA,CHINAGANJAM,2020-01,31.4
BAPATLA,CHINAGANJAM,2020-02,5.2
BAPATLA,CHINAGANJAM,2020-03,3.0
BAPATLA,CHINAGANJAM,2020-04,25.6
BAPATLA,CHINAGANJAM,2020-05,10.7
BAPATLA,CHINAGANJAM,2020-06,108.7
BAPATLA,CHINAGANJAM,2020-07,207.3
BAPATLA,CHINAGANJAM,2020-08,120.8
BAPATLA,CHINAGANJAM,2020-09,253.0
BAPATLA,CHINAGANJAM,2020-10,116.3
BAPATLA,CHINAGANJAM,2020-11,332.7
BAPATLA,CHINAGANJAM,2020-12,26.5
BAPATLA,CHINAGANJAM,2021-01,10.7
BAPATLA,CHINAGANJAM,2021-02,38.1
BAPATLA,CHINAGANJAM,2021-03,0.0
BAPATLA,CHINAGANJAM,2021-04,10.7
BAPATLA,CHINAGANJAM,2021-05,60.3
BAPATLA,CHINAGANJAM,2021-06,74.3
BAPATLA,CHINAGANJAM,2021-07,180.5
BAPATLA,CHINAGANJAM,2021-08,101.1
BAPATLA,CHINAGANJAM,2021-09,136.7
BAPATLA,CHINAGANJAM,2021-10,99.8
BAPATLA,CHINAGANJAM,2021-11,285.2
BAPATLA,CHINAGANJAM,2021-12,9.1
BAPATLA,CHINAGANJAM,2022-01,35.3
BAPATLA,CHINAGANJAM,2022-02,0.0
BAPATLA,CHINAGANJAM,2022-03,0.3
BAPATLA,CHINAGANJAM,2022-04,0.6
BAPATLA,CHINAGANJAM,2022-05,135.8
BAPATLA,CHINAGANJAM,2022-06,87.1
BAPATLA,CHINAGANJAM,2022-07,162.5
BAPATLA,CHINAGANJAM,2022-08,115.7
BAPATLA,CHINAGANJAM,2022-09,113.2
BAPATLA,CHINAGANJAM,2022-10,201.5
BAPATLA,CHINAGANJAM,2022-11,84.0
BAPATLA,CHINAGANJAM,2022-12,105.6
BAPATLA,CHINAGANJAM,2023-01,1.2
BAPATLA,CHINAGANJAM,2023-02,0.0
BAPATLA,CHINAGANJAM,2023-03,28.9
BAPATLA,CHINAGANJAM,2023-04,23.7
BAPATLA,CHINAGANJAM,2023-05,85.8
BAPATLA,CHINAGANJAM,2023-06,65.1
BAPATLA,CHINAGANJAM,2023-07,128.5
BAPATLA,CHINAGANJAM,2023-08,71.8
BAPATLA,CHINAGANJAM,2023-09,160.4
BAPATLA,CHINAGANJAM,2023-10,18.3
BAPATLA,CHINAGANJAM,2023-11,124.8
BAPATLA,CHINAGANJAM,2023-12,209.4
BAPATLA,CHINAGANJAM,2024-01,0.6
BAPATLA,CHINAGANJAM,2024-02,0.0
BAPATLA,CHINAGANJAM,2024-03,0.6
BAPATLA,CHINAGANJAM,2024-04,0.9
BAPATLA,CHINAGANJAM,2024-05,94.1
BAPATLA,CHINAGANJAM,2024-06,115.7
BAPATLA,CHINAGANJAM,2024-07,131.5
BAPATLA,CHINAGANJAM,2024-08,191.5
BAPATLA,CHINAGANJAM,2024-09,127.8
BAPATLA,CHINAGANJAM,2024-10,252.7
BAPATLA,CHINAGANJAM,2024-11,77.0
BAPATLA,CHINAGANJAM,2024-12,75.8
BAPATLA,CHINAGANJAM,2025-01,0.6
BAPATLA,CHINAGANJAM,2025-02,0.0
BAPATLA,CHINAGANJAM,2025-03,0.9
BAPATLA,CHINAGANJAM,2025-04,34.1
BAPATLA,CHINAGANJAM,2025-05,136.7
BAPATLA,CHINAGANJAM,2025-06,48.7
BAPATLA,CHINAGANJAM,2025-07,97.1
BAPATLA,CHINAGANJAM,2025-08,162.5
BAPATLA,CHINAGANJAM,2025-09,170.8
BAPATLA,CHINAGANJAM,2025-10,413.4
BAPATLA,CHINAGANJAM,2025-11,45.7
BAPATLA,CHINAGANJAM,2025-12,28.6
BAPATLA,CHINAGANJAM,2026-01,14.6
BAPATLA,CHINAGANJAM,2026-02,2.1
BAPATLA,CHINAGANJAM,2026-03,4.6
BAPATLA,CHINAGANJAM,2026-04,1.2
BAPATLA,CHINAGANJAM,2026-05,38.7
BAPATLA,CHINAGANJAM,2026-06,87.1
BAPATLA,CHINAGANJAM,2026-07,58.1
BAPATLA,NAGULUPPALA PADU,2014-01,0.0
BAPATLA,NAGULUPPALA PADU,2014-02,3.3
BAPATLA,NAGULUPPALA PADU,2014-03,3.3
BAPATLA,NAGULUPPALA PADU,2014-04,1.2
BAPATLA,NAGULUPPALA PADU,2014-05,36.2
BAPATLA,NAGULUPPALA PADU,2014-06,17.0
BAPATLA,NAGULUPPALA PADU,2014-07,111.4
BAPATLA,NAGULUPPALA PADU,2014-08,82.2
BAPATLA,NAGULUPPALA PADU,2014-09,117.8
BAPATLA,NAGULUPPALA PADU,2014-10,145.8
BAPATLA,NAGULUPPALA PADU,2014-11,128.5
BAPATLA,NAGULUPPALA PADU,2014-12,63.3
BAPATLA,NAGULUPPALA PADU,2015-01,1.5
BAPATLA,NAGULUPPALA PADU,2015-02,0.0
BAPATLA,NAGULUPPALA PADU,2015-03,1.8
BAPATLA,NAGULUPPALA PADU,2015-04,23.7
BAPATLA,NAGULUPPALA PADU,2015-05,11.0
BAPATLA,NAGULUPPALA PADU,2015-06,131.8
BAPATLA,NAGULUPPALA PADU,2015-07,49.6
BAPATLA,NAGULUPPALA PADU,2015-08,138.5
BAPATLA,NAGULUPPALA PADU,2015-09,91.9
BAPATLA,NAGULUPPALA PADU,2015-10,62.1
BAPATLA,NAGULUPPALA PADU,2015-11,224.6
BAPATLA,NAGULUPPALA PADU,2015-12,34.1
BAPATLA,NAGULUPPALA PADU,2016-01,3.3
BAPATLA,NAGULUPPALA PADU,2016-02,0.0
BAPATLA,NAGULUPPALA PADU,2016-03,0.0
BAPATLA,NAGULUPPALA PADU,2016-04,0.0
BAPATLA,NAGULUPPALA PADU,2016-05,140.9
BAPATLA,NAGULUPPALA PADU,2016-06,122.1
BAPATLA,NAGULUPPALA PADU,2016-07,63.9
BAPATLA,NAGULUPPALA PADU,2016-08,137.6
BAPATLA,NAGULUPPALA PADU,2016-09,185.1
BAPATLA,NAGULUPPALA PADU,2016-10,26.2
BAPATLA,NAGULUPPALA PADU,2016-11,4.3
BAPATLA,NAGULUPPALA PADU,2016-12,42.9
BAPATLA,NAGULUPPALA PADU,2017-01,0.3
BAPATLA,NAGULUPPALA PADU,2017-02,0.0
BAPATLA,NAGULUPPALA PADU,2017-03,3.0
BAPATLA,NAGULUPPALA PADU,2017-04,1.2
BAPATLA,NAGULUPPALA PADU,2017-05,23.4
BAPATLA,NAGULUPPALA PADU,2017-06,103.2
BAPATLA,NAGULUPPALA PADU,2017-07,145.5
BAPATLA,NAGULUPPALA PADU,2017-08,196.3
BAPATLA,NAGULUPPALA PADU,2017-09,150.1
BAPATLA,NAGULUPPALA PADU,2017-10,102.6
BAPATLA,NAGULUPPALA PADU,2017-11,46.6
BAPATLA,NAGULUPPALA PADU,2017-12,0.3
BAPATLA,NAGULUPPALA PADU,2018-01,0.0
BAPATLA,NAGULUPPALA PADU,2018-02,0.3
BAPATLA,NAGULUPPALA PADU,2018-03,3.7
BAPATLA,NAGULUPPALA PADU,2018-04,23.1
BAPATLA,NAGULUPPALA PADU,2018-05,18.3
BAPATLA,NAGULUPPALA PADU,2018-06,66.1
BAPATLA,NAGULUPPALA PADU,2018-07,81.9
BAPATLA,NAGULUPPALA PADU,2018-08,119.9
BAPATLA,NAGULUPPALA PADU,2018-09,58.4
BAPATLA,NAGULUPPALA PADU,2018-10,28.0
BAPATLA,NAGULUPPALA PADU,2018-11,55.7
BAPATLA,NAGULUPPALA PADU,2018-12,39.0
BAPATLA,NAGULUPPALA PADU,2019-01,12.8
BAPATLA,NAGULUPPALA PADU,2019-02,2.1
BAPATLA,NAGULUPPALA PADU,2019-03,3.7
BAPATLA,NAGULUPPALA PADU,2019-04,12.2
BAPATLA,NAGULUPPALA PADU,2019-05,13.7
BAPATLA,NAGULUPPALA PADU,2019-06,67.9
BAPATLA,NAGULUPPALA PADU,2019-07,138.5
BAPATLA,NAGULUPPALA PADU,2019-08,155.9
BAPATLA,NAGULUPPALA PADU,2019-09,205.8
BAPATLA,NAGULUPPALA PADU,2019-10,305.3
BAPATLA,NAGULUPPALA PADU,2019-11,27.7
BAPATLA,NAGULUPPALA PADU,2019-12,31.4
BAPATLA,NAGULUPPALA PADU,2020-01,31.4
BAPATLA,NAGULUPPALA PADU,2020-02,5.2
BAPATLA,NAGULUPPALA PADU,2020-03,3.0
BAPATLA,NAGULUPPALA PADU,2020-04,25.6
BAPATLA,NAGULUPPALA PADU,2020-05,10.7
BAPATLA,NAGULUPPALA PADU,2020-06,108.7
BAPATLA,NAGULUPPALA PADU,2020-07,207.3
BAPATLA,NAGULUPPALA PADU,2020-08,120.8
BAPATLA,NAGULUPPALA PADU,2020-09,253.0
BAPATLA,NAGULUPPALA PADU,2020-10,116.3
BAPATLA,NAGULUPPALA PADU,2020-11,332.7
BAPATLA,NAGULUPPALA PADU,2020-12,26.5
BAPATLA,NAGULUPPALA PADU,2021-01,10.7
BAPATLA,NAGULUPPALA PADU,2021-02,38.1
BAPATLA,NAGULUPPALA PADU,2021-03,0.0
BAPATLA,NAGULUPPALA PADU,2021-04,10.7
BAPATLA,NAGULUPPALA PADU,2021-05,60.3
BAPATLA,NAGULUPPALA PADU,2021-06,74.3
BAPATLA,NAGULUPPALA PADU,2021-07,180.5
BAPATLA,NAGULUPPALA PADU,2021-08,101.1
BAPATLA,NAGULUPPALA PADU,2021-09,136.7
BAPATLA,NAGULUPPALA PADU,2021-10,99.8
BAPATLA,NAGULUPPALA PADU,2021-11,285.2
BAPATLA,NAGULUPPALA PADU,2021-12,9.1
BAPATLA,NAGULUPPALA PADU,2022-01,35.3
BAPATLA,NAGULUPPALA PADU,2022-02,0.0
BAPATLA,NAGULUPPALA PADU,2022-03,0.3
BAPATLA,NAGULUPPALA PADU,2022-04,0.6
BAPATLA,NAGULUPPALA PADU,2022-05,135.8
BAPATLA,NAGULUPPALA PADU,2022-06,87.1
BAPATLA,NAGULUPPALA PADU,2022-07,162.5
BAPATLA,NAGULUPPALA PADU,2022-08,115.7
BAPATLA,NAGULUPPALA PADU,2022-09,113.2
BAPATLA,NAGULUPPALA PADU,2022-10,201.5
BAPATLA,NAGULUPPALA PADU,2022-11,84.0
BAPATLA,NAGULUPPALA PADU,2022-12,105.6
BAPATLA,NAGULUPPALA PADU,2023-01,1.2
BAPATLA,NAGULUPPALA PADU,2023-02,0.0
BAPATLA,NAGULUPPALA PADU,2023-03,28.9
BAPATLA,NAGULUPPALA PADU,2023-04,23.7
BAPATLA,NAGULUPPALA PADU,2023-05,85.8
BAPATLA,NAGULUPPALA PADU,2023-06,65.1
BAPATLA,NAGULUPPALA PADU,2023-07,128.5
BAPATLA,NAGULUPPALA PADU,2023-08,71.8
BAPATLA,NAGULUPPALA PADU,2023-09,160.4
BAPATLA,NAGULUPPALA PADU,2023-10,18.3
BAPATLA,NAGULUPPALA PADU,2023-11,124.8
BAPATLA,NAGULUPPALA PADU,2023-12,209.4
BAPATLA,NAGULUPPALA PADU,2024-01,0.6
BAPATLA,NAGULUPPALA PADU,2024-02,0.0
BAPATLA,NAGULUPPALA PADU,2024-03,0.6
BAPATLA,NAGULUPPALA PADU,2024-04,0.9
BAPATLA,NAGULUPPALA PADU,2024-05,94.1
BAPATLA,NAGULUPPALA PADU,2024-06,115.7
BAPATLA,NAGULUPPALA PADU,2024-07,131.5
BAPATLA,NAGULUPPALA PADU,2024-08,191.5
BAPATLA,NAGULUPPALA PADU,2024-09,127.8
BAPATLA,NAGULUPPALA PADU,2024-10,252.7
BAPATLA,NAGULUPPALA PADU,2024-11,77.0
BAPATLA,NAGULUPPALA PADU,2024-12,75.8
BAPATLA,NAGULUPPALA PADU,2025-01,0.6
BAPATLA,NAGULUPPALA PADU,2025-02,0.0
BAPATLA,NAGULUPPALA PADU,2025-03,0.9
BAPATLA,NAGULUPPALA PADU,2025-04,34.1
BAPATLA,NAGULUPPALA PADU,2025-05,136.7
BAPATLA,NAGULUPPALA PADU,2025-06,48.7
BAPATLA,NAGULUPPALA PADU,2025-07,97.1
BAPATLA,NAGULUPPALA PADU,2025-08,162.5
BAPATLA,NAGULUPPALA PADU,2025-09,170.8
BAPATLA,NAGULUPPALA PADU,2025-10,413.4
BAPATLA,NAGULUPPALA PADU,2025-11,45.7
BAPATLA,NAGULUPPALA PADU,2025-12,28.6
BAPATLA,NAGULUPPALA PADU,2026-01,14.6
BAPATLA,NAGULUPPALA PADU,2026-02,2.1
BAPATLA,NAGULUPPALA PADU,2026-03,4.6
BAPATLA,NAGULUPPALA PADU,2026-04,1.2
BAPATLA,NAGULUPPALA PADU,2026-05,38.7
BAPATLA,NAGULUPPALA PADU,2026-06,87.1
BAPATLA,NAGULUPPALA PADU,2026-07,58.1
PRAKASAM,MADDIPADU,2014-01,0.0
PRAKASAM,MADDIPADU,2014-02,3.3
PRAKASAM,MADDIPADU,2014-03,3.3
PRAKASAM,MADDIPADU,2014-04,1.2
PRAKASAM,MADDIPADU,2014-05,36.2
PRAKASAM,MADDIPADU,2014-06,17.0
PRAKASAM,MADDIPADU,2014-07,111.4
PRAKASAM,MADDIPADU,2014-08,82.2
PRAKASAM,MADDIPADU,2014-09,117.8
PRAKASAM,MADDIPADU,2014-10,145.8
PRAKASAM,MADDIPADU,2014-11,128.5
PRAKASAM,MADDIPADU,2014-12,63.3
PRAKASAM,MADDIPADU,2015-01,1.5
PRAKASAM,MADDIPADU,2015-02,0.0
PRAKASAM,MADDIPADU,2015-03,1.8
PRAKASAM,MADDIPADU,2015-04,23.7
PRAKASAM,MADDIPADU,2015-05,11.0
PRAKASAM,MADDIPADU,2015-06,131.8
PRAKASAM,MADDIPADU,2015-07,49.6
PRAKASAM,MADDIPADU,2015-08,138.5
PRAKASAM,MADDIPADU,2015-09,91.9
PRAKASAM,MADDIPADU,2015-10,62.1
